,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Response,Spent,Children,Is_Parent,Age,Month,cluster,embedding_x,embedding_y
1206,1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,0,408,61,109,48,122,41,5,7,9,4,1,0,789,0,0,67,1,Famílias Vinícolas,14.576939582824707,4.519257545471191
1207,938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,0,51,1,7,2,1,25,2,1,2,8,2,0,87,2,1,43,7,Pais Experientes Consumistas,-1.475822925567627,20.307798385620117
1208,2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,0,62,1,16,3,2,6,2,1,4,5,4,0,90,2,1,66,9,Pais Experientes Consumistas,1.2491075992584229,19.582420349121094
1209,257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,0,952,12,180,47,12,12,5,4,9,3,2,0,1215,1,1,65,4,Econômicos Jovens,10.777697563171387,14.015846252441406
1210,4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,0,618,15,106,20,7,45,11,2,8,6,1,0,811,0,0,69,10,Famílias Vinícolas,15.614855766296387,5.630466938018799
1211,7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,0,11,7,12,2,2,27,2,1,2,5,2,1,61,1,1,38,10,Caçadores de Descontos,-4.266342639923096,10.8667631149292
1212,8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,0,318,3,17,4,7,56,4,1,8,4,5,0,405,1,1,49,8,Econômicos Jovens,10.5615816116333,14.661455154418945
1213,833,1955,Master,Married,38452.0,1,1,2014-03-30,62,0,56,0,14,0,0,2,3,0,3,7,3,0,72,2,1,69,3,Pais Experientes Consumistas,0.6826614141464233,19.909652709960938
1214,6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,0,110,5,59,7,1,7,5,0,4,8,5,0,189,2,1,53,2,Pais Experientes Consumistas,-0.1354946792125702,19.09682273864746
1215,7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,0,23,0,11,2,1,3,1,0,3,5,1,0,40,1,1,38,6,Tradicionais Moderados,2.8662471771240234,2.838629961013794
1216,1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,0,27,5,8,8,3,12,3,0,4,4,3,0,63,1,1,46,2,Econômicos Jovens,10.558235168457031,17.369606018066406
1217,1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,0,18,3,19,3,3,6,2,0,3,8,2,0,52,1,1,41,3,Tradicionais Moderados,2.316218852996826,2.242333173751831
1218,6211,1976,PhD,Together,37395.0,1,0,2014-05-02,47,0,18,0,9,0,1,11,1,0,3,6,1,0,39,1,1,48,5,Tradicionais Moderados,0.5601898431777954,1.5701134204864502
1219,843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,0,303,0,280,60,147,15,8,2,11,6,4,0,805,1,1,53,5,Tradicionais Moderados,0.8671092391014099,2.7196996212005615
1220,4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,0,97,1,19,2,0,11,2,1,4,3,1,0,130,1,1,68,4,Econômicos Jovens,12.28768253326416,15.222786903381348
1221,9757,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,0,997,15,414,99,30,76,5,6,12,2,1,0,1631,0,0,52,10,Famílias Vinícolas,14.086249351501465,5.519639492034912
1222,6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,0,5,4,13,8,0,4,1,0,3,8,1,0,34,1,1,35,7,Tradicionais Moderados,2.2221760749816895,1.794309377670288
1223,286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,0,95,11,35,0,4,7,2,1,5,6,4,0,152,2,1,72,11,Pais Experientes Consumistas,0.44141384959220886,19.879051208496094
1224,11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,0,1,6,2,3,6,3,1,0,3,7,1,0,21,1,1,40,1,Tradicionais Moderados,0.5120938420295715,0.15173140168190002
1225,1921,1967,PhD,Married,59062.0,2,1,2013-10-03,74,0,46,1,12,3,0,9,2,0,3,4,2,0,71,3,1,57,10,Tradicionais Moderados,4.946491241455078,-6.2277045249938965
1226,4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,0,411,106,147,54,115,66,5,10,7,1,1,0,899,1,1,62,5,Econômicos Jovens,9.575486183166504,13.925657272338867
1227,7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,0,244,51,270,101,0,45,1,3,5,1,1,0,711,0,0,77,4,Famílias Vinícolas,15.288132667541504,4.662753582000732
1228,1291,1978,PhD,Together,27683.0,1,0,2012-08-04,90,0,152,9,121,12,12,45,6,2,4,8,4,0,351,1,1,46,8,Tradicionais Moderados,1.627164363861084,3.2087807655334473
1229,6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,0,1,1,3,1,1,1,0,0,0,20,15,0,8,0,0,53,5,Famílias Vinícolas,17.59986686706543,4.753638744354248
1230,4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,0,10,17,18,8,26,40,3,2,2,9,4,0,119,1,1,32,12,Tradicionais Moderados,2.6093640327453613,2.4450795650482178
1231,803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,0,12,0,5,0,0,4,0,1,2,5,1,0,21,2,1,56,4,Pais Experientes Consumistas,0.7618610858917236,17.595945358276367
1232,4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,0,5,0,4,0,0,1,1,0,2,8,1,0,10,1,1,51,3,Tradicionais Moderados,1.2973941564559937,4.152901649475098
1233,10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,0,790,19,133,12,0,19,8,3,13,6,3,0,973,1,1,49,5,Econômicos Jovens,10.169028282165527,13.036568641662598
1234,9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,0,882,29,514,38,29,44,4,2,6,3,1,1,1536,0,0,59,8,Clientes Premium Exclusivos,16.01357650756836,-5.293534755706787
1235,8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,0,615,28,259,12,48,30,6,5,13,4,4,0,992,2,1,72,7,Econômicos Jovens,8.887428283691406,19.9959774017334
1236,5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,0,1004,59,265,115,59,27,11,10,11,6,2,1,1529,1,1,57,2,Caçadores de Descontos,-5.88207483291626,6.447881698608398
1237,961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,0,133,27,421,13,195,71,7,3,5,4,2,0,860,1,1,52,9,Econômicos Jovens,9.409964561462402,14.105096817016602
1238,5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,0,595,23,123,10,23,154,8,9,4,6,2,0,928,1,1,61,10,Econômicos Jovens,10.141989707946777,15.637173652648926
1239,6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,0,293,0,87,4,11,23,7,2,5,7,4,1,418,2,1,54,7,Caçadores de Descontos,-6.934695720672607,7.866728782653809
1240,9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,0,313,15,47,20,0,192,7,4,3,6,2,1,587,1,1,69,8,Caçadores de Descontos,-5.2291131019592285,6.442592620849609
1241,810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,0,151,81,86,168,91,64,4,2,11,2,2,0,641,1,1,49,5,Econômicos Jovens,8.771644592285156,14.093262672424316
1242,5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,0,15,0,2,0,0,6,1,0,2,6,1,0,23,2,1,48,3,Pais Experientes Consumistas,-1.4307200908660889,20.595897674560547
1243,2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,0,736,63,946,219,189,126,4,7,11,2,1,0,2279,0,0,55,8,Famílias Vinícolas,13.340946197509766,4.43712854385376
1244,5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,0,15,0,8,4,2,20,1,1,2,5,2,0,49,2,1,51,5,Pais Experientes Consumistas,-1.4701223373413086,20.126522064208984
1245,3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22,98,0,982,17,672,23,34,51,6,2,8,2,1,1,1779,0,0,41,5,Clientes Premium Exclusivos,16.655420303344727,-5.26961088180542
1246,6049,1982,Master,Together,73450.0,0,0,2013-12-05,85,0,1142,51,415,90,69,37,7,8,11,3,1,0,1804,0,0,42,12,Famílias Vinícolas,14.104158401489258,5.522124767303467
1247,8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,0,28,0,11,0,0,9,2,0,3,8,3,0,48,2,1,64,7,Pais Experientes Consumistas,0.21224792301654816,20.294761657714844
1248,1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,0,46,0,12,0,2,23,2,1,2,7,2,1,83,2,1,72,3,Caçadores de Descontos,-6.94638204574585,7.524059772491455
1249,3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,0,897,161,430,186,161,27,4,7,6,1,0,1,1862,0,0,49,10,Clientes Premium Exclusivos,16.52535057067871,-4.798670291900635
1250,5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,0,489,6,152,8,6,132,9,4,6,8,10,1,793,2,1,61,9,Caçadores de Descontos,-7.273039817810059,7.654591083526611
1251,11114,1970,Graduation,Together,19656.0,1,0,2013-02-08,94,0,25,4,9,6,8,32,2,1,3,7,3,0,84,1,1,54,2,Tradicionais Moderados,1.8218990564346313,3.8618242740631104
1252,5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,0,145,1,33,2,1,1,4,1,4,6,1,0,183,1,1,76,8,Econômicos Jovens,9.63635540008545,16.955392837524414
1253,9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,0,630,26,611,44,18,54,6,6,6,2,1,0,1383,0,0,66,6,Famílias Vinícolas,14.747884750366211,5.100768566131592
1254,1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,0,760,38,104,50,9,38,7,3,4,4,2,0,999,0,0,80,4,Famílias Vinícolas,15.274985313415527,4.681820392608643
1255,7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,0,420,15,186,151,38,15,5,3,13,3,3,0,825,1,1,61,1,Econômicos Jovens,8.84904670715332,14.336772918701172
1256,195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,0,125,17,52,3,19,30,5,1,4,8,4,1,246,1,1,52,8,Caçadores de Descontos,-4.0164971351623535,11.35126781463623
1257,635,1966,Master,Married,57183.0,1,1,2013-03-19,51,0,464,5,64,7,0,70,9,1,7,8,8,0,610,2,1,58,3,Pais Experientes Consumistas,-0.5114160180091858,18.871366500854492
1258,7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,0,6,6,29,12,15,8,2,1,3,8,3,0,76,1,1,56,11,Tradicionais Moderados,1.81858229637146,3.9173028469085693
1259,10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,0,1090,12,96,16,12,60,3,4,11,8,4,0,1286,1,1,53,2,Econômicos Jovens,10.896071434020996,12.86441707611084
1260,2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,0,3,2,11,2,2,10,1,0,2,6,1,0,30,1,1,49,12,Tradicionais Moderados,-0.3788663148880005,0.02472449094057083
1261,10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,1,24,0,27,8,30,10,3,0,3,7,2,0,99,3,1,60,1,Caçadores de Descontos,2.4063782691955566,10.575533866882324
1262,2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,0,737,21,106,55,63,210,6,7,9,3,0,0,1192,0,0,46,9,Famílias Vinícolas,14.07283878326416,5.781026363372803
1263,907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,0,254,6,71,4,0,27,5,1,7,5,5,0,362,1,1,49,11,Econômicos Jovens,9.841890335083008,14.851106643676758
1264,3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,0,817,185,687,145,55,241,4,6,8,2,1,1,2130,0,0,41,8,Clientes Premium Exclusivos,16.706741333007812,-4.700660705566406
1265,9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,0,620,54,239,99,98,119,9,7,10,7,2,1,1229,0,0,53,8,Clientes Premium Exclusivos,16.195959091186523,-5.241458892822266
1266,679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,0,13,4,20,0,0,1,1,0,3,9,2,0,38,2,1,67,9,Pais Experientes Consumistas,0.4557121992111206,20.114919662475586
1267,7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,0,113,61,204,34,26,47,7,1,7,8,2,0,485,0,0,73,7,Famílias Vinícolas,16.618501663208008,5.5409088134765625
1268,5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,0,7,23,78,133,49,144,4,2,5,7,2,0,434,0,0,73,11,Famílias Vinícolas,16.288036346435547,5.943592548370361
1269,5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,0,16,2,18,2,1,5,1,0,3,7,1,0,44,1,1,54,3,Tradicionais Moderados,-0.2716964781284332,1.4405169486999512
1270,339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,0,462,0,24,6,0,4,9,2,5,7,2,1,496,1,1,52,11,Caçadores de Descontos,-5.7014079093933105,6.398478984832764
1271,2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,0,22,2,10,6,4,34,1,2,2,4,2,0,78,2,1,55,6,Pais Experientes Consumistas,0.6629040241241455,17.83648681640625
1272,9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,0,968,147,842,137,42,210,5,7,10,2,1,1,2346,0,0,52,2,Clientes Premium Exclusivos,16.670766830444336,-4.7418341636657715
1273,378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,0,283,112,151,51,72,125,7,2,10,6,2,0,794,0,0,53,12,Famílias Vinícolas,14.292034149169922,4.436793327331543
1274,4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,0,1,2,5,6,0,3,1,0,2,7,1,0,17,0,0,68,9,Famílias Vinícolas,16.7099666595459,5.775710582733154
1275,5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,0,14,1,7,2,1,1,2,0,2,9,1,0,26,1,1,53,7,Tradicionais Moderados,1.5437525510787964,4.099283695220947
1276,7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,0,30,5,24,6,3,8,2,0,4,5,2,0,76,1,1,51,3,Tradicionais Moderados,-0.415378212928772,0.5565556287765503
1277,7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,0,4,0,5,0,1,5,1,0,2,7,1,0,15,2,1,47,12,Pais Experientes Consumistas,0.33024919033050537,17.582805633544922
1278,2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,0,52,0,9,0,0,1,1,0,4,4,2,0,62,2,1,61,4,Pais Experientes Consumistas,-0.1992325633764267,20.720205307006836
1279,3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,0,62,1,57,19,11,48,2,1,5,2,2,0,198,1,1,70,3,Econômicos Jovens,9.10748291015625,15.40708065032959
1280,1663,1978,PhD,Together,34043.0,1,0,2013-10-25,97,0,20,2,14,3,0,10,2,0,2,9,1,0,49,1,1,46,10,Tradicionais Moderados,2.509882688522339,3.7498981952667236
1281,5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,0,545,7,114,37,21,78,7,2,11,5,5,0,802,1,1,58,6,Econômicos Jovens,10.271025657653809,13.244329452514648
1282,1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,0,558,79,622,207,175,95,4,6,4,1,1,1,1736,0,0,78,2,Clientes Premium Exclusivos,15.867159843444824,-5.143922328948975
1283,10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,0,6,5,4,13,4,25,2,1,3,6,4,0,57,2,1,46,12,Pais Experientes Consumistas,-1.3800508975982666,20.85255241394043
1284,5336,1971,Master,Together,157733.0,1,0,2013-06-04,37,0,39,1,9,2,0,8,1,0,1,1,0,0,59,1,1,53,6,Tradicionais Moderados,0.06279714405536652,0.9661151170730591
1285,6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,0,1111,24,790,160,45,172,5,8,5,2,0,1,2302,0,0,71,3,Clientes Premium Exclusivos,15.594066619873047,-5.2882466316223145
1286,1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,0,4,6,8,6,3,10,2,0,3,7,1,0,37,0,0,39,2,Famílias Vinícolas,17.64435577392578,4.6865620613098145
1287,3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,0,183,5,65,3,5,49,5,2,4,9,5,0,310,2,1,54,2,Pais Experientes Consumistas,-0.17958495020866394,19.28384017944336
1288,6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,0,546,72,376,94,145,72,5,5,8,3,1,0,1305,0,0,45,11,Famílias Vinícolas,13.24059772491455,3.4393310546875
1289,5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,0,606,7,155,10,0,54,10,3,8,7,5,0,832,1,1,58,6,Econômicos Jovens,10.749478340148926,14.230252265930176
1290,3972,1976,Graduation,Together,50200.0,1,1,2013-04-03,70,0,266,6,51,8,6,64,7,1,5,8,6,0,401,2,1,48,4,Pais Experientes Consumistas,-0.4695625901222229,18.51490020751953
1291,4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,0,1142,29,249,38,29,14,5,5,12,2,1,0,1501,0,0,59,5,Famílias Vinícolas,13.546638488769531,5.420882701873779
1292,5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,0,1074,0,69,0,0,46,10,4,13,6,1,1,1189,0,0,42,1,Clientes Premium Exclusivos,16.738481521606445,-5.610133647918701
1293,6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,0,771,51,154,54,10,154,11,2,12,6,7,0,1194,1,1,52,7,Econômicos Jovens,10.588691711425781,12.948158264160156
1294,4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,0,371,32,189,0,58,6,5,4,10,4,2,0,656,1,1,64,1,Econômicos Jovens,9.397309303283691,14.644227981567383
1295,8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,0,556,14,717,210,0,43,7,5,10,4,1,0,1540,0,0,68,11,Famílias Vinícolas,14.278900146484375,4.804304122924805
1296,10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,0,202,5,74,11,5,14,6,1,5,7,3,0,311,1,1,59,8,Econômicos Jovens,11.628541946411133,15.23426342010498
1297,7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,0,209,162,209,41,162,37,4,7,10,2,5,0,820,1,1,69,11,Econômicos Jovens,9.234942436218262,14.218814849853516
1298,8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,0,35,40,111,36,40,12,3,1,7,4,3,0,274,1,1,35,1,Tradicionais Moderados,1.5042153596878052,2.9529671669006348
1299,6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,0,37,0,17,0,0,3,3,0,3,9,3,0,57,2,1,62,4,Pais Experientes Consumistas,0.17939630150794983,20.303272247314453
1300,4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,0,171,45,73,59,10,90,3,2,8,4,4,0,448,1,1,59,10,Econômicos Jovens,11.483200073242188,15.000236511230469
1301,4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,0,12,2,20,3,2,5,1,0,3,7,1,0,44,2,1,51,6,Pais Experientes Consumistas,0.3550795316696167,18.65677833557129
1302,1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,0,44,4,21,6,0,27,3,0,3,7,2,0,102,2,1,52,7,Pais Experientes Consumistas,0.34415310621261597,18.66729736328125
1303,8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,0,20,2,9,4,6,20,1,1,2,4,1,0,61,1,1,40,2,Tradicionais Moderados,2.3668837547302246,2.153988838195801
1304,1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,0,779,86,537,34,69,138,5,9,12,3,1,0,1643,0,0,64,4,Famílias Vinícolas,13.448813438415527,5.1689558029174805
1305,10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,0,170,6,97,24,12,88,6,1,5,6,3,0,397,1,1,66,6,Econômicos Jovens,10.348508834838867,15.91443157196045
1306,9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,0,491,48,231,112,105,134,5,7,12,1,2,0,1121,1,1,56,1,Econômicos Jovens,9.13099193572998,13.724312782287598
1307,10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,1,173,8,107,7,2,176,7,2,3,9,4,1,473,2,1,47,9,Caçadores de Descontos,-4.145959854125977,10.9829683303833
1308,6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,0,7,10,13,16,0,4,3,0,3,8,2,0,50,1,1,50,3,Tradicionais Moderados,-0.4058837294578552,0.037768106907606125
1309,9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,0,1205,0,235,19,14,205,6,3,13,7,6,0,1678,1,1,62,2,Econômicos Jovens,10.819668769836426,12.751921653747559
1310,7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,0,10,7,25,6,3,7,3,0,3,7,1,0,58,0,0,42,4,Famílias Vinícolas,17.583066940307617,4.691210746765137
1311,839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,0,97,4,44,6,1,18,3,1,4,5,1,0,170,1,1,49,9,Tradicionais Moderados,0.5349683165550232,1.8140476942062378
1312,4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,0,67,11,26,4,3,262,1,0,1,17,0,0,373,0,0,42,12,Famílias Vinícolas,18.261131286621094,5.590121269226074
1313,158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,0,345,53,528,98,75,97,8,3,5,4,1,1,1196,0,0,79,11,Clientes Premium Exclusivos,15.883508682250977,-5.249333381652832
1314,4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,0,6,5,17,3,24,46,2,2,2,7,2,0,101,1,1,45,3,Tradicionais Moderados,2.4387383460998535,3.4715917110443115
1315,5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,0,73,57,100,71,15,0,6,1,5,9,5,1,316,2,1,55,12,Caçadores de Descontos,-7.283037185668945,7.965305328369141
1316,1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,0,711,36,217,172,96,168,7,4,7,4,3,0,1400,1,1,62,9,Econômicos Jovens,8.931413650512695,13.56017780303955
1317,5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,0,774,70,118,182,187,93,4,9,13,1,1,0,1424,0,0,76,7,Famílias Vinícolas,14.608686447143555,4.523130893707275
1318,2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,0,163,0,480,0,126,75,6,5,8,9,1,1,844,1,1,46,8,Caçadores de Descontos,-4.080172538757324,11.238064765930176
1319,11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,0,82,33,54,71,30,41,5,2,4,5,2,0,311,1,1,49,9,Econômicos Jovens,10.16617488861084,14.708882331848145
1320,9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,0,358,108,413,141,97,32,2,8,6,1,1,0,1149,0,0,42,5,Famílias Vinícolas,12.688292503356934,4.763221740722656
1321,9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,0,66,2,40,4,3,14,3,1,3,6,1,0,129,0,0,41,4,Famílias Vinícolas,18.219568252563477,5.597391128540039
1322,2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,0,13,6,7,0,3,3,1,0,3,6,1,0,32,1,1,72,10,Econômicos Jovens,9.782210350036621,17.122968673706055
1323,942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,0,139,13,78,20,13,36,7,1,3,9,3,1,299,1,1,42,8,Caçadores de Descontos,-4.1144280433654785,11.14953899383545
1324,9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,0,274,0,21,4,6,15,5,1,6,6,1,0,320,1,1,62,5,Econômicos Jovens,11.616316795349121,15.100112915039062
1325,5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,0,262,6,61,0,10,102,5,2,6,5,3,0,441,1,1,47,11,Econômicos Jovens,9.977273941040039,16.18984603881836
1326,873,1949,Master,Married,62845.0,1,1,2012-10-01,3,0,1099,0,45,0,0,34,3,4,10,8,11,1,1178,2,1,75,10,Caçadores de Descontos,-7.30010986328125,7.634701728820801
1327,2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,0,32,0,8,23,4,18,1,0,4,6,1,0,85,0,0,34,2,Famílias Vinícolas,18.39086151123047,5.224120140075684
1328,5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,0,2,4,2,0,11,5,1,0,2,9,1,0,24,1,1,42,3,Tradicionais Moderados,1.9320124387741089,1.8392444849014282
1329,979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,0,6,10,21,19,14,42,2,1,3,6,2,0,112,1,1,49,2,Tradicionais Moderados,-0.10207419097423553,0.3740563988685608
1330,10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,0,6,7,4,3,4,6,1,0,3,6,1,0,30,1,1,65,2,Econômicos Jovens,9.82640266418457,17.124326705932617
1331,4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,0,135,46,92,65,61,11,5,2,7,5,2,0,410,0,0,41,6,Famílias Vinícolas,17.794103622436523,5.246018886566162
1332,7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,0,641,7,84,0,30,38,10,4,7,6,3,0,800,1,1,48,8,Econômicos Jovens,9.510324478149414,14.603470802307129
1333,1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,0,714,76,395,116,0,12,4,6,9,1,1,1,1313,0,0,62,5,Clientes Premium Exclusivos,16.049116134643555,-5.301407814025879
1334,10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,0,794,73,573,0,29,14,4,8,10,2,1,0,1483,0,0,68,3,Famílias Vinícolas,14.699930191040039,5.470873832702637
1335,5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,0,420,0,452,182,64,140,6,6,4,2,1,1,1258,0,0,31,10,Clientes Premium Exclusivos,16.722393035888672,-5.624668121337891
1336,8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,0,1,2,7,4,3,11,0,1,2,8,1,0,28,1,1,37,11,Tradicionais Moderados,1.1389133930206299,-0.029549088329076767
1337,5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,0,86,12,75,33,15,6,4,1,5,4,1,0,227,1,1,59,1,Econômicos Jovens,10.258676528930664,16.863737106323242
1338,2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,0,823,25,459,124,29,95,6,6,7,4,1,1,1555,0,0,42,11,Clientes Premium Exclusivos,16.71180534362793,-5.6030192375183105
1339,3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,0,231,161,215,171,30,53,8,2,11,5,2,0,861,1,1,62,3,Econômicos Jovens,8.525739669799805,14.08774471282959
1340,7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,0,8,15,27,0,20,33,3,1,2,8,2,0,103,1,1,46,4,Tradicionais Moderados,2.1346471309661865,2.8275957107543945
1341,7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,0,182,17,259,77,70,29,6,2,10,4,1,0,634,0,0,78,4,Famílias Vinícolas,14.653154373168945,4.655065536499023
1342,1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,0,557,129,984,193,37,18,5,8,5,2,1,0,1918,0,0,61,12,Famílias Vinícolas,14.323267936706543,4.858668327331543
1343,7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,0,79,1,31,4,4,12,2,1,4,6,3,0,131,2,1,53,10,Pais Experientes Consumistas,-1.098901391029358,20.33034324645996
1344,1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,0,368,24,68,38,0,88,8,2,6,7,6,0,586,2,1,56,9,Pais Experientes Consumistas,-0.5300700068473816,18.85872459411621
